2229.17,0.00011215,1
2229,10.37477328,1
2228.79,0.00714853,1
2228.77,0.06730169,1
2228.75,0.89287717,1
2228.69,0.00004486,1
2228.65,0.026151,1
2228.54,0.01024179,1
2228.53,0.00587529,1
2228.51,0.02243652,1
2228.48,0.07521402,1
2228.45,0.01121855,1
2228.41,0.05744976,1
2228.29,0.00410423,1
2228.13,5.00004487,1
2228.08,0.00053378,1
2228,0.14151705,1
2227.92,0.0106442,1
2227.74,0.00044889,1
2227.63,10,1
2227.6,0.02080434,1
2227.57,0.00004489,1
2227.5,3.92534278,1
2227.27,0.5,1
2227.16,0.01753155,1
2227.01,0.0000449,1
2227,0.0766,1
2226.95,0.67356698,1
2226.84,0.06382764,1
2226.72,0.22454542,1
2226.69,0.01525273,1
2226.61,0.1122783,1
2226.58,0.00765749,1
2226.47,0.00020059,1
2226.45,0.00004491,1
2226.43,9.878,1
2226.35,0.00239326,1
2226.32,0.02370041,1
2226.29,5.7363,1
2226.2,0.0062,1
2226.17,0.03952071,1
2226.13,0.01679141,1
2226,1.99255116,1
2225.9,0.002246,1
2225.89,0.00004492,1
2225.72,0.04584134,1
2225.69,0.02552527,1
2225.58,0.04303597,1
2225.33,0.00004493,1
2225.22,0.02125,1
2225.1,0.00004557,1
2225,68.30050329,1
2224.94,0.09629092,1
2224.89,0.02125,1
2224.88,0.004587,1
2224.8,0.026298,1
2224.77,0.00004494,1
2224.21,0.00573078,1
2224.19,0.00088841,1
2224.12,0.08148787,1
2224.06,0.10116634,1
2224,0.01,1
2223.99,0.02270715,1
2223.9,0.02125,1
2223.65,1.00004496,1
2223.64,0.09895996,1
2223.46,0.011244,1
2223.1,0.37002976,1
2223.09,0.01953137,1
2223.08,0.08,1
